customer_id,name,email,phone,customer_type,total_orders,successful_payments,failed_payments,lifetime_value,historical_success_rate
CUST_01702,Guneet Rao,imaranpatla@example.net,+918967635367,returning,13,10,3,92216.09,0.769
CUST_01703,Jhalak Parekh,fbath@example.org,02288341335,new,25,22,3,221143.19,0.88
CUST_01704,Rishi Amble,magarranveer@example.org,7427493663,new,2,2,0,161953.12,1.0
CUST_01705,Varsha Sachdev,sbhatnagar@example.com,0300735658,returning,6,6,0,49967.42,1.0
CUST_01706,Madhavi Bakshi,hemagolla@example.net,03794128866,returning,11,8,3,154692.01,0.727
CUST_01707,Gaurang Date,rohanganesan@example.org,02526119789,returning,10,8,2,92296.08,0.8
CUST_01708,Gauri Mohan,cnagar@example.com,4653255441,vip,8,7,1,131696.51,0.875
CUST_01709,Gunbir Walia,frederick36@example.com,+918052038819,returning,30,27,3,123790.18,0.9
CUST_01710,Sai Sanghvi,harish84@example.com,+914622014833,new,14,9,5,215553.21,0.643
CUST_01711,Ekiya Loke,chatterjeeindrajit@example.org,02836030876,returning,19,17,2,95827.34,0.895
CUST_01712,Upadhriti Subramanian,anneoviya@example.net,7618376295,returning,14,12,2,248804.26,0.857
CUST_01713,Vasudha Sama,obhatti@example.com,+911720488868,new,13,9,4,102426.76,0.692
CUST_01714,Chandani Chauhan,ckapadia@example.org,2645649674,new,19,17,2,59253.66,0.895
CUST_01715,Fiyaz Rattan,naiduvihaan@example.net,0649097034,returning,16,13,3,171224.64,0.812
CUST_01716,Gayathri Contractor,hbera@example.net,+915891368296,returning,1,1,0,217925.15,1.0
CUST_01717,Advay Shere,parth15@example.org,+919362526022,vip,26,25,1,178477.32,0.962
CUST_01718,Pallavi Bakshi,yperi@example.com,0293358384,returning,39,31,8,24272.22,0.795
CUST_01719,Fitan Agrawal,cpathak@example.org,01745469351,new,22,19,3,117997.64,0.864
CUST_01720,Nicholas Bumb,champak12@example.net,+913195589799,new,39,34,5,241818.86,0.872
CUST_01721,Thomas Nori,fchaudhry@example.com,+917030568709,returning,3,2,1,126383.23,0.667
CUST_01722,Ethan Dayal,lavanya05@example.org,04838953376,new,26,20,6,33493.44,0.769
CUST_01723,Jack Setty,dshankar@example.net,00064345973,returning,3,3,0,65442.77,1.0
CUST_01724,Urmi Khalsa,kariupkaar@example.org,09675745104,returning,22,20,2,33413.92,0.909
CUST_01725,Caleb Mitter,hkalla@example.net,+915605427079,new,34,24,10,65471.3,0.706
CUST_01726,Chandani Sood,gdalal@example.org,+917976475456,new,9,7,2,243356.19,0.778
CUST_01727,Triya Doctor,kdoshi@example.com,9348540390,new,24,21,3,71089.91,0.875
CUST_01728,Lajita Wadhwa,omaja06@example.com,9926138268,returning,40,37,3,231715.86,0.925
CUST_01729,Bahadurjit Savant,cshan@example.net,07039962637,returning,28,26,2,79227.96,0.929
CUST_01730,Qarin Sawhney,chadachristopher@example.com,+915128962206,vip,10,10,0,230751.77,1.0
CUST_01731,Bhavna Jaggi,vincenthans@example.net,+910239934460,returning,29,22,7,37580.89,0.759
CUST_01732,Ayaan Purohit,utkarsh06@example.net,02357865294,new,3,2,1,41306.96,0.667
CUST_01733,Laban Tiwari,xavier70@example.org,04488548753,returning,8,8,0,231837.98,1.0
CUST_01734,Jackson Venkatesh,kundaojas@example.com,04280537642,new,23,21,2,140433.2,0.913
CUST_01735,Gauri Balan,jsamra@example.net,7860203922,returning,8,7,1,216786.39,0.875
CUST_01736,Zaid Borde,fbanerjee@example.net,5866399287,new,6,4,2,71387.05,0.667
CUST_01737,Nathaniel Venkataraman,zjain@example.net,+914249562917,returning,33,30,3,141030.22,0.909
CUST_01738,Dayita Mital,saneabhiram@example.org,+912888070051,returning,14,12,2,242921.02,0.857
CUST_01739,Praneel Vyas,vmuni@example.net,+912022017545,returning,37,29,8,230143.09,0.784
CUST_01740,Ekalinga Rao,wishi92@example.net,1046627501,new,32,25,7,221898.24,0.781
CUST_01741,Onveer Ravi,rkrishnan@example.org,+913607854833,new,8,6,2,147789.46,0.75
CUST_01742,Kashish Tripathi,pdhar@example.net,3680601457,vip,21,19,2,20725.28,0.905
CUST_01743,Veer Desai,esunder@example.com,8581970150,returning,31,26,5,238822.78,0.839
CUST_01744,Rachana Taneja,bdeo@example.net,+915192018285,returning,1,1,0,11439.83,1.0
CUST_01745,Wazir Karan,shivaniaggarwal@example.com,3795829158,returning,29,24,5,183020.53,0.828
CUST_01746,Ekantika Dash,sanghvisiddharth@example.net,7149207574,returning,37,29,8,215888.07,0.784
CUST_01747,Dayita Goswami,unni39@example.com,+916259188312,returning,19,15,4,14355.99,0.789
CUST_01748,Upma Sengupta,radhashenoy@example.com,+914434354978,new,39,27,12,100015.19,0.692
CUST_01749,Nitesh Puri,vamakshi15@example.com,4380299034,new,26,15,11,213160.29,0.577
CUST_01750,Chaman Dass,urishilla96@example.org,0094091657,new,26,17,9,188263.36,0.654
CUST_01751,Vanya Sagar,bhavnaganesh@example.com,02254920369,returning,8,6,2,200374.56,0.75
CUST_01752,Chatresh Chad,daniel15@example.org,03117226414,returning,20,19,1,151076.64,0.95
CUST_01753,Falguni Sama,aptedominic@example.net,02933598474,new,7,6,1,128406.98,0.857
CUST_01754,Nakul Yohannan,ekantikasahni@example.net,07715390226,returning,25,21,4,140982.74,0.84
CUST_01755,Charvi Shroff,nehanair@example.org,+913299090064,returning,28,26,2,153660.01,0.929
CUST_01756,Niharika Bir,charvi27@example.net,03554042316,returning,28,22,6,128578.69,0.786
CUST_01757,Maanas Bhat,xsavant@example.com,3934396904,vip,15,14,1,178552.05,0.933
CUST_01758,Simon Goswami,owen87@example.net,3573381330,vip,34,33,1,131407.11,0.971
CUST_01759,Viraj Malhotra,yuvraj30@example.org,+916412247409,new,28,16,12,200485.4,0.571
CUST_01760,Rayaan Shanker,christopherkhurana@example.org,00516023251,new,9,7,2,75451.96,0.778
CUST_01761,Vinaya Chakraborty,ishanvi58@example.com,+919404224564,new,28,18,10,12408.2,0.643
CUST_01762,Farhan Dugar,kashish12@example.com,+918078191350,new,3,2,1,127907.57,0.667
CUST_01763,Udant Mukherjee,ekapad97@example.org,07557166328,returning,30,26,4,142335.31,0.867
CUST_01764,Arunima Rout,anaysani@example.org,6218563520,new,17,13,4,192277.37,0.765
CUST_01765,Tara Sarin,munshibenjamin@example.com,+910598685697,new,30,18,12,45960.93,0.6
CUST_01766,Faras Mohan,tanveersami@example.org,0901014610,new,6,4,2,176242.45,0.667
CUST_01767,Manthan Sunder,yogisarthak@example.org,06163881687,new,30,24,6,112762.0,0.8
CUST_01768,Gaurang Wable,osha90@example.com,0965688267,returning,22,21,1,217900.53,0.955
CUST_01769,Bakhshi Arora,tdugal@example.com,+910814723735,new,12,7,5,245555.45,0.583
CUST_01770,Barkha Badami,ovarty@example.net,0830697899,new,7,5,2,4969.85,0.714
CUST_01771,Harshil Kumer,bhanumati98@example.org,07146749066,new,1,1,0,119541.41,1.0
CUST_01772,Shivani Pradhan,nazarethvyanjana@example.org,+916456059563,returning,39,35,4,76048.6,0.897
CUST_01773,Yuvraj Chakraborty,sarnashaurya@example.net,+910025856533,returning,40,33,7,168613.88,0.825
CUST_01774,Vansha Subramaniam,andrewiyengar@example.org,07871926154,returning,26,24,2,22364.97,0.923
CUST_01775,Mitesh Arora,dhawanadweta@example.net,+912545500549,new,13,8,5,4463.37,0.615
CUST_01776,Yashica Bansal,warhiratti@example.net,03887246163,vip,2,2,0,162331.49,1.0
CUST_01777,Samaksh Manda,thomasbhargava@example.org,+919143529493,returning,28,26,2,214618.24,0.929
CUST_01778,Vyanjana Mall,sarmanitara@example.com,06628973518,returning,6,5,1,116124.68,0.833
CUST_01779,Naksh Dhillon,mohammed75@example.net,00022302340,returning,2,2,0,225652.63,1.0
CUST_01780,Lavanya Sidhu,lchaudry@example.com,+915890418280,returning,29,27,2,118136.56,0.931
CUST_01781,Ekaraj Sachar,csankar@example.net,1239278844,returning,38,30,8,74060.44,0.789
CUST_01782,Bahadurjit Raj,omajabutala@example.com,+917695844420,returning,26,20,6,2464.63,0.769
CUST_01783,Nathaniel Lad,zayanyadav@example.net,03137371450,returning,28,26,2,212229.76,0.929
CUST_01784,Ethan Choudhary,dualajita@example.net,09141939606,returning,39,35,4,249757.08,0.897
CUST_01785,Aryan Lalla,gchanda@example.net,1199256924,new,26,19,7,147964.3,0.731
CUST_01786,Nimrat Kakar,dev03@example.com,+914131811814,returning,32,25,7,15645.82,0.781
CUST_01787,Hema Chada,nakshmurty@example.net,+917904470856,new,37,24,13,16345.89,0.649
CUST_01788,Anvi Batta,gsetty@example.com,8783103145,returning,27,25,2,29676.71,0.926
CUST_01789,Anita Murty,wdass@example.org,05794074033,returning,23,19,4,109339.39,0.826
CUST_01790,Alka Kuruvilla,maggarwal@example.org,+919136941264,new,13,9,4,109808.62,0.692
CUST_01791,Aayush Rajan,kapuroliver@example.com,05318057631,returning,38,35,3,85118.67,0.921
CUST_01792,Finn Bala,snatarajan@example.com,+912536064004,returning,30,23,7,73701.81,0.767
CUST_01793,Bina Verma,mshetty@example.com,6989484817,returning,27,25,2,168440.27,0.926
CUST_01794,Yatin Ravi,bakshichatresh@example.com,00177375949,returning,31,28,3,211210.56,0.903
CUST_01795,Saksham Bansal,gwable@example.org,+917196004902,returning,19,17,2,22004.88,0.895
CUST_01796,Amrita Mangat,gabriel55@example.net,07433384965,returning,12,9,3,151634.38,0.75
CUST_01797,Neel Karnik,srinivasanavi@example.org,3530049992,new,27,24,3,123684.41,0.889
CUST_01798,Netra Pall,libnichoudhury@example.net,7731739462,new,36,20,16,5023.58,0.556
CUST_01799,Yashawini Tandon,rohanpalla@example.net,05392768714,returning,23,20,3,44091.34,0.87
CUST_01800,Wyatt Mahal,jeetsubramaniam@example.net,07060558173,returning,33,25,8,16384.56,0.758
CUST_01801,Turvi Dass,daralipika@example.org,00698935464,returning,40,32,8,140714.37,0.8
CUST_01802,Sathvik Warrior,gaurora@example.com,5570393427,returning,22,20,2,192458.79,0.909
CUST_01803,Megha Rao,janakinagy@example.org,0509260001,returning,36,29,7,38219.0,0.806
CUST_01804,Christopher Chacko,panini16@example.org,7384498121,returning,33,29,4,26483.43,0.879
CUST_01805,Aarav Batta,reyanshwali@example.com,6990867233,new,29,24,5,240680.45,0.828
CUST_01806,Darsh Lalla,jeet77@example.net,+916556192218,returning,7,6,1,152609.13,0.857
CUST_01807,Logan Bail,wkala@example.org,6417613023,returning,7,6,1,10971.37,0.857
CUST_01808,Adweta Dada,bkhare@example.net,+915991676403,new,8,7,1,227790.95,0.875
CUST_01809,Umang Bir,praneeloza@example.org,2671269379,new,19,15,4,190610.19,0.789
CUST_01810,Ekani Gandhi,dhritigoyal@example.net,04448436868,returning,7,5,2,91252.36,0.714
CUST_01811,Jack Borde,tristan30@example.com,00980587715,returning,8,7,1,110057.56,0.875
CUST_01812,Ijaya Bhalla,xganesan@example.com,7902591204,returning,1,1,0,202381.73,1.0
CUST_01813,Warinder Sidhu,jacksonsachar@example.org,6603235841,new,33,20,13,66870.9,0.606
CUST_01814,Parth Nagarajan,vrishti73@example.net,09395795519,returning,27,22,5,166416.32,0.815
CUST_01815,Aachal Seth,frederick11@example.com,3670386256,new,34,24,10,57431.41,0.706
CUST_01816,Raagini Chawla,dyaljanya@example.net,02330080563,returning,27,25,2,224567.28,0.926
CUST_01817,Yashoda Dhingra,zayyandewan@example.net,03210788312,vip,34,33,1,90762.71,0.971
CUST_01818,Victor Sane,bina85@example.org,+910720197084,new,10,8,2,179547.62,0.8
CUST_01819,Upma Kulkarni,sarkarnaveen@example.com,6365129555,returning,5,4,1,79043.74,0.8
CUST_01820,Anirudh Badami,faris08@example.org,4842262300,vip,11,10,1,98619.93,0.909
CUST_01821,Omya Anne,idesai@example.org,00283034243,new,10,9,1,14923.55,0.9
CUST_01822,Ganga Jayaraman,saranlohit@example.net,+919166316696,returning,34,32,2,105116.67,0.941
CUST_01823,Dalaja Andra,samuelagarwal@example.com,04410616649,returning,36,33,3,180526.99,0.917
CUST_01824,Aayush Balasubramanian,bina58@example.org,+915176429628,new,23,13,10,70305.3,0.565
CUST_01825,Kai Merchant,danijagrati@example.org,00969961315,returning,10,9,1,111824.17,0.9
CUST_01826,Garima Pradhan,yashgaba@example.org,8058837743,new,35,27,8,154737.77,0.771
CUST_01827,Anika Bhandari,watika62@example.com,3950111525,returning,23,21,2,195499.99,0.913
CUST_01828,Yashawini Saran,ubikasehgal@example.net,8826031748,returning,13,12,1,21528.09,0.923
CUST_01829,Wazir Bahri,jagrati88@example.org,9718614229,returning,25,22,3,185143.03,0.88
CUST_01830,Jhalak Narasimhan,janya92@example.org,05967577991,new,35,23,12,23658.48,0.657
CUST_01831,Raghav Sen,andrewmody@example.com,06274511608,returning,34,28,6,159103.53,0.824
CUST_01832,Ucchal Barad,palloliver@example.org,+913368960083,new,35,27,8,60714.27,0.771
CUST_01833,Tara Sant,deyashica@example.net,8993074611,returning,28,27,1,28055.26,0.964
CUST_01834,Varenya Date,ocheema@example.com,6033878852,new,24,15,9,127121.09,0.625
CUST_01835,Yauvani Ranganathan,kuruvillawahab@example.net,06309007379,new,8,6,2,143322.6,0.75
CUST_01836,Chameli Malhotra,turvi44@example.com,+910769262654,new,22,20,2,201444.2,0.909
CUST_01837,Chameli Seth,ikbal60@example.net,03598398590,vip,37,36,1,234416.09,0.973
CUST_01838,Pushti Patla,shravya83@example.net,05681678434,returning,39,31,8,75150.8,0.795
CUST_01839,Vrinda Kade,savantguneet@example.net,07613500788,returning,37,33,4,178730.57,0.892
CUST_01840,Lipika Dugar,rayaanhora@example.net,8540336999,returning,16,12,4,129354.73,0.75
CUST_01841,Kalpit Nath,groverudarsh@example.org,+916532735514,new,24,17,7,37065.04,0.708
CUST_01842,Nachiket Lala,guhalogan@example.org,+914771469509,returning,27,21,6,16017.32,0.778
CUST_01843,Ishanvi Murthy,hemangini70@example.org,+910617413644,returning,31,25,6,19979.14,0.806
CUST_01844,Anusha Singhal,xchoudhry@example.org,+918939127065,returning,26,23,3,129976.78,0.885
CUST_01845,Raksha Ravel,dubeom@example.org,3056446853,new,17,13,4,159297.06,0.765
CUST_01846,Aahana Prabhakar,ekiya59@example.com,+912635607778,vip,32,31,1,104522.13,0.969
CUST_01847,Tarak Kata,vinayarout@example.org,9046008236,new,33,20,13,177932.07,0.606
CUST_01848,Lucky Samra,gourqarin@example.org,+919755061790,new,33,28,5,29955.51,0.848
CUST_01849,Turvi Bajwa,oakhritik@example.org,+910393449076,new,31,17,14,39631.5,0.548
CUST_01850,Nihal Contractor,ugopal@example.org,3339192969,returning,8,7,1,102450.65,0.875
CUST_01851,Isaiah Agate,udarsh07@example.org,+912600822837,new,37,24,13,130932.99,0.649
CUST_01852,Ati Gopal,ubhagat@example.com,8578872820,new,20,18,2,76163.39,0.9
CUST_01853,Rishi Dora,zarnabal@example.org,+916980446658,returning,10,8,2,147611.25,0.8
CUST_01854,Laksh Madan,arege@example.net,00647245257,new,20,17,3,54287.57,0.85
CUST_01855,Sneha Shroff,upasna78@example.net,00709465777,returning,32,24,8,137110.56,0.75
CUST_01856,Radha Chadha,yoshitatella@example.net,02842680928,new,3,2,1,143478.24,0.667
CUST_01857,Nandini Bobal,hkurian@example.com,+910537186056,returning,22,20,2,119069.27,0.909
CUST_01858,Yutika Anne,falanratti@example.com,07951279831,returning,39,30,9,35061.31,0.769
CUST_01859,Adweta Deol,wazir54@example.org,00199198480,returning,29,26,3,37671.16,0.897
CUST_01860,Aarnav Dani,sagarwal@example.net,6715207710,returning,6,5,1,166293.33,0.833
CUST_01861,Bhavika Bhardwaj,upkaar36@example.net,5796724610,returning,15,14,1,85079.97,0.933
CUST_01862,Ekalinga Chand,acharyacharan@example.net,00178502050,new,29,23,6,161656.17,0.793
CUST_01863,Ijaya Mani,rgade@example.net,+919201029759,returning,2,2,0,199141.62,1.0
CUST_01864,Amruta Sharma,victor96@example.com,7442526942,returning,36,32,4,161156.59,0.889
CUST_01865,Baghyawati Chacko,hmane@example.com,3740513379,new,40,30,10,189524.98,0.75
CUST_01866,Sachi Sampath,ysem@example.net,+916085571749,vip,34,31,3,119221.01,0.912
CUST_01867,Janani Verma,mahika88@example.org,04990803586,returning,8,7,1,133198.93,0.875
CUST_01868,Bhanumati Bath,sachi44@example.com,+919998632453,vip,18,17,1,61699.03,0.944
CUST_01869,Maanav Sastry,chatterjeejackson@example.org,0851846689,returning,38,32,6,201826.8,0.842
CUST_01870,Tristan Gandhi,kibeishanvi@example.net,01830734800,returning,26,23,3,123122.52,0.885
CUST_01871,Manbir Sahota,mohammed59@example.com,2055482987,vip,22,21,1,104026.64,0.955
CUST_01872,Lohit Bhatt,upma49@example.net,4746042937,returning,21,17,4,23210.76,0.81
CUST_01873,Vasatika Krishnan,fgole@example.com,01727580452,vip,35,32,3,36436.55,0.914
CUST_01874,Pallavi Sehgal,hthakur@example.net,7988775445,new,6,4,2,238065.1,0.667
CUST_01875,Siya Menon,keerarunima@example.org,+919293605962,returning,4,3,1,81660.03,0.75
CUST_01876,Gaurangi Bhatt,zayanpuri@example.org,9012484479,new,4,3,1,25136.68,0.75
CUST_01877,Pahal Palla,edani@example.com,08622307065,new,21,13,8,235423.59,0.619
CUST_01878,Zarna Balan,vincent16@example.org,+912743303727,returning,4,3,1,188157.37,0.75
CUST_01879,Odika Edwin,chanchal75@example.com,+911121380782,returning,32,27,5,126353.1,0.844
CUST_01880,Champak Rana,ubrahmbhatt@example.net,05985866356,vip,18,16,2,116473.47,0.889
CUST_01881,Chaman Buch,gandhipatrick@example.com,+911288669059,returning,31,23,8,158568.55,0.742
CUST_01882,Madhavi Vora,parth88@example.org,8470520313,vip,2,2,0,240886.93,1.0
CUST_01883,Triveni Chand,shauryadutta@example.org,+916686427786,returning,16,14,2,163061.95,0.875
CUST_01884,Prisha Nigam,urishilladhawan@example.net,06032087783,new,37,26,11,21435.13,0.703
CUST_01885,Raksha Buch,rayqabil@example.net,3345573562,returning,14,13,1,36020.57,0.929
CUST_01886,Kai Sethi,dbansal@example.com,03585973027,returning,11,10,1,134615.14,0.909
CUST_01887,Jonathan Garde,sara04@example.net,+914025554689,returning,36,30,6,749.76,0.833
CUST_01888,Shivani Shanker,memonhemang@example.org,07881596467,returning,40,32,8,243034.41,0.8
CUST_01889,Mahika Oza,tanne@example.com,4673322912,new,31,20,11,63096.79,0.645
CUST_01890,Ganga Pandey,bsarma@example.org,6239459942,returning,23,21,2,53582.16,0.913
CUST_01891,Anvi Balay,bsachar@example.net,9530120339,returning,19,14,5,184926.14,0.737
CUST_01892,Jacob Khurana,wchand@example.com,+918335689058,returning,20,15,5,174758.11,0.75
CUST_01893,Balvan Zachariah,dadajasmit@example.org,+917435670277,returning,36,34,2,219630.68,0.944
CUST_01894,Yasti Sharma,nagarlakshmi@example.com,6957945759,new,33,29,4,79916.83,0.879
CUST_01895,Kamala Pillai,oommenekiya@example.net,+916291714854,returning,22,19,3,244920.27,0.864
CUST_01896,Udarsh Pai,dhritideep@example.net,5207882165,returning,18,14,4,245763.98,0.778
CUST_01897,Ekalinga Goyal,mistrykavya@example.com,04520302769,new,30,27,3,82450.08,0.9
CUST_01898,Ubika Jain,vargheselohit@example.com,+913532124402,vip,9,9,0,1010.85,1.0
CUST_01899,Rajata Kaur,anthony94@example.org,+911805257959,returning,1,1,0,103584.18,1.0
CUST_01900,Avi Mandal,fkrishnan@example.org,3254601891,returning,32,29,3,134763.8,0.906
CUST_01901,Samar Mittal,adwetathakkar@example.net,07133996276,returning,5,4,1,223196.76,0.8
CUST_01902,Gagan Grewal,skhare@example.org,+911202913813,returning,29,26,3,88572.19,0.897
CUST_01903,George Mann,bakhshi29@example.net,0888196645,returning,39,32,7,44708.07,0.821
CUST_01904,Raghav Dada,banikyochana@example.org,+913356831723,returning,1,1,0,92934.92,1.0
CUST_01905,Mohini Suresh,mitalekapad@example.com,+910389191874,new,1,1,0,5435.53,1.0
CUST_01906,Ekani Balan,kharesamesh@example.org,+913449560714,new,23,14,9,204162.07,0.609
CUST_01907,Mahika Pai,tandonsudiksha@example.com,2572316316,returning,15,12,3,123705.26,0.8
CUST_01908,Rohan Tank,chanderchristopher@example.com,7039963066,new,18,13,5,176159.9,0.722
CUST_01909,Arin Arya,avni69@example.com,09323370071,returning,1,1,0,205370.31,1.0
CUST_01910,Aditya Bala,rbhatti@example.net,+918633234306,new,18,13,5,123755.82,0.722
CUST_01911,Vritti Memon,reyansh92@example.org,05909722858,returning,37,33,4,150941.65,0.892
CUST_01912,Kashvi Nazareth,ishani51@example.org,1960348236,new,38,23,15,16729.81,0.605
CUST_01913,Samuel Suresh,meghanahans@example.org,+918004364758,new,37,31,6,220310.27,0.838
CUST_01914,Odika Sama,zansi67@example.net,01637120631,returning,18,14,4,169655.69,0.778
CUST_01915,Gaurangi Pai,riyasrivastava@example.com,+911458408114,vip,35,33,2,170329.75,0.943
CUST_01916,Fariq Pingle,igokhale@example.org,4361168611,returning,1,1,0,160421.09,1.0
CUST_01917,Libni Balasubramanian,keyaborra@example.org,9260555465,vip,4,4,0,81088.32,1.0
CUST_01918,Parth Rao,ladlitoor@example.com,+917714034454,returning,27,22,5,170203.28,0.815
CUST_01919,Irya Roy,abalakrishnan@example.org,+911196227238,returning,24,20,4,11344.44,0.833
CUST_01920,Urishilla Loke,hardiksaxena@example.net,+916838509570,returning,4,3,1,105305.49,0.75
CUST_01921,Aarna Balan,rayjalsa@example.org,1136403484,returning,1,1,0,84009.1,1.0
CUST_01922,Ranbir Som,abandi@example.net,02795951429,returning,2,2,0,56794.19,1.0
CUST_01923,Aadhya Mane,ksangha@example.com,02175627528,returning,5,5,0,49620.77,1.0
CUST_01924,Advik Choudhury,pbhavsar@example.com,+914479459235,new,5,4,1,24633.16,0.8
CUST_01925,Nimrat Kala,nicholassami@example.com,8971001707,returning,2,2,0,156761.13,1.0
CUST_01926,Jeremiah Mander,saumya61@example.net,3049484142,new,17,11,6,118657.34,0.647
CUST_01927,Dhriti Panchal,sakshamkala@example.com,+918756798130,vip,4,4,0,130158.92,1.0
CUST_01928,Oeshi Nanda,omahal@example.com,7115882187,new,5,4,1,155081.86,0.8
CUST_01929,Arunima Bora,surajai@example.org,01146446119,returning,29,25,4,21840.91,0.862
CUST_01930,Darpan Shankar,chavvi24@example.com,+918852377487,new,3,2,1,222575.89,0.667
CUST_01931,Aayush Bhalla,odara@example.org,03251218082,returning,9,7,2,200695.58,0.778
CUST_01932,Nidra Subramanian,regenidra@example.com,0286538395,new,40,31,9,16914.67,0.775
CUST_01933,Dev Rout,neha82@example.org,0037090703,returning,36,27,9,212557.36,0.75
CUST_01934,Zinal Bhat,wsaran@example.net,+912070983484,returning,40,36,4,58661.44,0.9
CUST_01935,Radhika Swamy,ria62@example.net,05074456572,returning,40,30,10,96288.05,0.75
CUST_01936,Urishilla Rana,anya19@example.net,+918179477950,returning,40,35,5,85234.31,0.875
CUST_01937,Rishi Mohanty,kevin20@example.org,02693032645,vip,2,2,0,82384.32,1.0
CUST_01938,Kamya Savant,wyattanne@example.net,0740635168,new,7,4,3,178468.2,0.571
CUST_01939,Manan Dixit,udyati67@example.com,+912583799005,returning,13,12,1,31932.42,0.923
CUST_01940,Mugdha Reddy,rishideshpande@example.com,03342285628,returning,23,19,4,181293.45,0.826
CUST_01941,Udyati Dey,widishagoda@example.org,09310337008,returning,16,12,4,11495.66,0.75
CUST_01942,Lucky Johal,bahadurjit37@example.org,03333188384,new,38,27,11,239955.47,0.711
CUST_01943,Mohini Butala,jagvisur@example.net,0473719851,returning,20,17,3,135515.35,0.85
CUST_01944,Oviya Rajan,rajuchakrika@example.com,5442157837,new,31,20,11,86053.63,0.645
CUST_01945,Radhika Mann,naidusamuel@example.net,+917396885934,new,1,1,0,164590.36,1.0
CUST_01946,Tanay Barad,tanmayisidhu@example.net,8331503219,new,16,12,4,208876.14,0.75
CUST_01947,Osha Pai,faris02@example.com,+916668606734,returning,28,23,5,244139.44,0.821
CUST_01948,Omisha Sinha,mishrapriya@example.org,+918959103852,returning,13,12,1,85717.2,0.923
CUST_01949,Manan Singh,jganguly@example.org,05963743963,returning,30,26,4,83120.79,0.867
CUST_01950,Gayathri Mani,iyerijaya@example.com,4656531708,returning,22,19,3,104964.47,0.864
CUST_01951,Teerth Balay,doctorgavin@example.org,2736632567,new,30,26,4,227680.48,0.867
CUST_01952,Quincy Garde,bhavanitiwari@example.com,09391660191,returning,1,1,0,173458.53,1.0
CUST_01953,Advaith Mittal,urandhawa@example.net,+917326447893,returning,14,11,3,183779.25,0.786
CUST_01954,Yoshita Parikh,ati17@example.com,+919093716458,vip,22,21,1,94289.99,0.955
CUST_01955,Akshay Mangal,vritti34@example.com,09447338780,returning,1,1,0,18895.92,1.0
CUST_01956,Kalpit Thaker,narulalopa@example.com,01837847719,new,8,5,3,110381.83,0.625
CUST_01957,Sai Mahal,aishanipant@example.org,6859380625,returning,24,18,6,7906.55,0.75
CUST_01958,Mason Khatri,vaidyamadhavi@example.com,09243435486,new,12,8,4,65868.71,0.667
CUST_01959,Peter Choudhury,harshparekh@example.com,+913871088035,new,36,23,13,49398.9,0.639
CUST_01960,Oni Mannan,asane@example.com,0376474769,new,17,15,2,5737.94,0.882
CUST_01961,Finn Sandhu,grewalpeter@example.org,00396558681,returning,25,22,3,221310.38,0.88
CUST_01962,Brijesh Mittal,murthytimothy@example.org,+915286601385,new,14,9,5,60417.41,0.643
CUST_01963,Aadi Bal,hamsinisubramaniam@example.org,0101245718,returning,11,10,1,244286.91,0.909
CUST_01964,Kavya Bhakta,mchana@example.com,9913650551,vip,28,27,1,16811.69,0.964
CUST_01965,Tristan Sabharwal,gbumb@example.com,7170804929,new,9,7,2,48324.48,0.778
CUST_01966,Nicholas Pau,swaminathanharrison@example.net,01293321349,new,24,16,8,107670.27,0.667
CUST_01967,Nihal Deshmukh,lankabenjamin@example.net,+913717758856,returning,3,3,0,147037.81,1.0
CUST_01968,Saumya Kumer,ramamugdha@example.org,+912620306951,returning,19,17,2,82256.31,0.895
CUST_01969,Eesha Swaminathan,gangulyimaran@example.org,6018112399,new,18,15,3,212949.91,0.833
CUST_01970,Rohan Bhargava,ektaparikh@example.net,8792062314,vip,32,29,3,20811.22,0.906
CUST_01971,Qushi Tiwari,bahrilila@example.net,+919680450521,returning,40,31,9,127399.14,0.775
CUST_01972,Lohit Bawa,pahalahuja@example.net,+916418044608,returning,33,27,6,129963.65,0.818
CUST_01973,Xalak Chaudry,balvan83@example.com,09544950609,new,24,18,6,121082.62,0.75
CUST_01974,Yachana Banerjee,sdeep@example.com,05669839859,vip,31,29,2,100536.04,0.935
CUST_01975,Vidhi Kuruvilla,anushabrar@example.com,+919049577625,vip,38,36,2,52196.3,0.947
CUST_01976,Bhavna Sha,mramakrishnan@example.org,5301647286,returning,29,27,2,99277.04,0.931
CUST_01977,Upasna Memon,uvenkataraman@example.net,+912629761166,new,25,19,6,233906.98,0.76
CUST_01978,Mohini Saran,guptadarika@example.net,2468967016,new,36,21,15,188029.88,0.583
CUST_01979,Kritika Dugar,rswaminathan@example.com,+912157231252,new,34,23,11,146198.58,0.676
CUST_01980,Praneel Jain,max56@example.org,+918589496172,returning,40,33,7,113062.23,0.825
CUST_01981,Janaki Bhalla,mason05@example.net,+915313184560,returning,24,22,2,79596.6,0.917
CUST_01982,Victor Mani,xavierdoctor@example.org,1091294431,new,12,8,4,66773.41,0.667
CUST_01983,Falan Mand,yohannanvedika@example.net,+914377982402,new,6,4,2,125690.35,0.667
CUST_01984,Ishwar Sane,vedantchanda@example.org,09981810096,returning,6,5,1,231688.18,0.833
CUST_01985,Deepa Gaba,dpadmanabhan@example.net,6355877452,new,5,3,2,136733.5,0.6
